ISO3,Date,Tests_diff,Tests
DOM,2020-08-03,5172,273413
DOM,2020-08-04,4734,278147
DOM,2020-08-05,3491,281638
DOM,2020-08-06,4202,285840
DOM,2020-08-07,4139,289979
DOM,2020-08-08,3772,293751
DOM,2020-08-09,3453,297204
DOM,2020-08-10,2642,299846
DOM,2020-08-11,4367,304213
DOM,2020-08-12,3686,307899
DOM,2020-08-13,5104,313003
DOM,2020-08-14,4352,317355
DOM,2020-08-15,4413,321768
DOM,2020-08-16,2407,324175
DOM,2020-08-17,2181,326356
DOM,2020-08-18,4516,330872
DOM,2020-08-19,4318,335190
DOM,2020-08-20,4382,339572
DOM,2020-08-21,3936,343508
DOM,2020-08-22,3467,346975
DOM,2020-08-23,2770,349745
DOM,2020-08-24,3221,352966
DOM,2020-08-25,2585,355551
DOM,2020-08-26,2694,358245
DOM,2020-08-27,2466,360711
DOM,2020-08-28,2808,363519
DOM,2020-08-29,3339,366858
DOM,2020-08-30,3729,370587
DOM,2020-08-31,2126,372713
DOM,2020-09-01,3120,375833
DOM,2020-09-02,3808,379641
DOM,2020-09-03,6192,385833
DOM,2020-09-04,5069,390902
DOM,2020-09-05,3601,394503
DOM,2020-09-06,2854,397357
DOM,2020-09-07,2493,399850
DOM,2020-09-08,3617,403467
DOM,2020-09-09,4259,407726
DOM,2020-09-10,3650,411376
DOM,2020-09-11,0,411376
DOM,2020-09-12,0,411376
DOM,2020-09-13,2743,414119
DOM,2020-09-14,3432,417551
DOM,2020-09-15,3921,421472
DOM,2020-09-16,4425,425897
DOM,2020-09-17,3469,429366
DOM,2020-09-18,5037,434403
DOM,2020-09-19,3885,438288
DOM,2020-09-20,3350,441638
DOM,2020-09-21,2599,444237
DOM,2020-09-22,3337,447574
DOM,2020-09-23,3056,450630
DOM,2020-09-24,3706,454336
DOM,2020-09-25,3534,457870
DOM,2020-09-26,4440,462310
DOM,2020-09-27,2160,464470
DOM,2020-09-28,0,464470
DOM,2020-09-29,0,464470
DOM,2020-09-30,3595,468065
DOM,2020-10-01,3749,471814
DOM,2020-10-02,3981,475795
DOM,2020-10-03,4359,480154
DOM,2020-10-04,3109,483263
DOM,2020-10-05,1881,485144
DOM,2020-10-06,4599,489743
DOM,2020-10-07,3738,493481
DOM,2020-10-08,4566,498047
DOM,2020-10-09,4614,502661
DOM,2020-10-10,3768,506429
DOM,2020-10-11,2746,509175
DOM,2020-10-12,1525,510700
DOM,2020-10-13,5350,516050
DOM,2020-10-14,2679,518729
DOM,2020-10-15,3906,522635
DOM,2020-10-16,3481,526116
DOM,2020-10-17,3174,529290
DOM,2020-10-18,3265,532555
DOM,2020-10-19,2245,534800
DOM,2020-10-20,3304,538104
DOM,2020-10-21,3695,541799
DOM,2020-10-22,3772,545571
DOM,2020-10-23,5131,550702
DOM,2020-10-24,4337,555039
DOM,2020-10-25,2775,557814
DOM,2020-10-26,1755,559569
DOM,2020-10-27,6061,565630
DOM,2020-10-28,4141,569771
DOM,2020-10-29,5294,575065
DOM,2020-10-30,6702,581767
DOM,2020-10-31,4024,585791
DOM,2020-11-01,3373,589164
DOM,2020-11-02,3259,592423
DOM,2020-11-03,3671,596094
DOM,2020-11-04,3727,599821
DOM,2020-11-05,3608,603429
DOM,2020-11-06,2926,606355
DOM,2020-11-07,3589,609944
DOM,2020-11-08,2947,612891
DOM,2020-11-09,3467,616358
DOM,2020-11-10,1291,617649
DOM,2020-11-11,3251,620900
DOM,2020-11-12,6369,627269
DOM,2020-11-13,4332,631601
DOM,2020-11-14,4021,635622
DOM,2020-11-15,3511,639133
DOM,2020-11-16,3221,642354
DOM,2020-11-17,3869,646223
DOM,2020-11-18,5875,652098
DOM,2020-11-19,5139,657237
DOM,2020-11-20,6404,663641
DOM,2020-11-21,5615,669256
DOM,2020-11-22,3514,672770
DOM,2020-11-23,1585,674355
DOM,2020-11-24,4696,679051
DOM,2020-11-25,0,679051
DOM,2020-11-26,0,679051
DOM,2020-11-27,0,679051
DOM,2020-11-28,0,679051
DOM,2020-11-29,2873,681924
DOM,2020-11-30,2070,683994
DOM,2020-12-01,6801,690795
DOM,2020-12-02,4819,695614
DOM,2020-12-03,5731,701345
DOM,2020-12-04,8498,709843
DOM,2020-12-05,6479,716322
DOM,2020-12-06,3910,720232
DOM,2020-12-07,3969,724201
DOM,2020-12-08,5059,729260
DOM,2020-12-09,8316,737576
DOM,2020-12-10,4500,742076
DOM,2020-12-11,5739,747815
DOM,2020-12-12,6113,753928
DOM,2020-12-13,2824,756752
DOM,2020-12-14,3808,760560
DOM,2020-12-15,4160,764720
DOM,2020-12-16,5049,769769
DOM,2020-12-17,4550,774319
DOM,2020-12-18,6974,781293
DOM,2020-12-19,7925,789218
DOM,2020-12-20,3752,792970
DOM,2020-12-21,5650,798620
DOM,2020-12-22,3353,801973
DOM,2020-12-23,4609,806582
DOM,2020-12-24,6689,813271
DOM,2020-12-25,2965,816236
DOM,2020-12-26,2808,819044
DOM,2020-12-27,2040,821084
DOM,2020-12-28,2311,823395
DOM,2020-12-29,5388,828783
DOM,2020-12-30,4266,833049
DOM,2020-12-31,6384,839433
DOM,2021-01-01,2337,841770
DOM,2021-01-02,1337,843107
DOM,2021-01-03,5858,848965
DOM,2021-01-04,1626,850591
DOM,2021-01-05,1778,852369
DOM,2021-01-06,3568,855937
DOM,2021-01-07,5285,861222
DOM,2021-01-08,6911,868133
DOM,2021-01-09,4933,873066
DOM,2021-01-10,4379,877445
DOM,2021-01-11,5465,882910
DOM,2021-01-12,8028,890938
DOM,2021-01-13,4840,895778
DOM,2021-01-14,6164,901942
DOM,2021-01-15,8670,910612
DOM,2021-01-16,6414,917026
DOM,2021-01-17,6967,923993
DOM,2021-01-18,5741,929734
DOM,2021-01-19,7041,936775
DOM,2021-01-20,7920,944695
DOM,2021-01-21,7532,952227
DOM,2021-01-22,6932,959159
DOM,2021-01-23,7507,966666
DOM,2021-01-24,4600,971266
DOM,2021-01-25,4567,975833
DOM,2021-01-26,5020,980853
DOM,2021-01-27,8674,989527
DOM,2021-01-28,7194,996721
DOM,2021-01-29,11329,1008050
DOM,2021-01-30,6952,1015002
DOM,2021-01-31,0,1015002
DOM,2021-02-01,0,1015002
DOM,2021-02-02,6086,1021088
DOM,2021-02-03,8230,1029318
DOM,2021-02-04,7805,1037123
DOM,2021-02-05,9468,1046591
DOM,2021-02-06,7921,1054512
DOM,2021-02-07,5140,1059652
DOM,2021-02-08,2186,1061838
DOM,2021-02-09,5391,1067229
DOM,2021-02-10,6552,1073781
DOM,2021-02-11,6175,1079956
DOM,2021-02-12,7109,1087065
DOM,2021-02-13,5794,1092859
DOM,2021-02-14,6013,1098872
DOM,2021-02-15,3205,1102077
DOM,2021-02-16,3767,1105844
DOM,2021-02-17,6031,1111875
DOM,2021-02-18,5627,1117502
DOM,2021-02-19,7054,1124556
DOM,2021-02-20,6066,1130622
DOM,2021-02-21,3583,1134205
DOM,2021-02-22,2281,1136486
DOM,2021-02-23,3882,1140368
DOM,2021-02-24,4302,1144670
DOM,2021-02-25,4569,1149239
DOM,2021-02-26,6597,1155836
DOM,2021-02-27,4180,1160016
DOM,2021-02-28,3095,1163111
DOM,2021-03-01,1101,1164212
DOM,2021-03-02,3964,1168176
DOM,2021-03-03,3806,1171982
DOM,2021-03-04,4221,1176203
DOM,2021-03-05,3407,1179610
DOM,2021-03-06,0,1179610
DOM,2021-03-07,0,1179610
DOM,2021-03-08,0,1179610
DOM,2021-03-09,0,1179610
DOM,2021-03-10,0,1179610
DOM,2021-03-11,0,1179610
DOM,2021-03-12,0,1179610
DOM,2021-03-13,0,1179610
DOM,2021-03-14,0,1179610
DOM,2021-03-15,0,1179610
DOM,2021-03-16,0,1179610
DOM,2021-03-17,0,1179610
DOM,2021-03-18,0,1179610
DOM,2021-03-19,0,1179610
DOM,2021-03-20,0,1179610
DOM,2021-03-21,0,1179610
DOM,2021-03-22,0,1179610
DOM,2021-03-23,0,1179610
DOM,2021-03-24,0,1179610
DOM,2021-03-25,0,1179610
DOM,2021-03-26,0,1179610
DOM,2021-03-27,0,1179610
DOM,2021-03-28,0,1179610
DOM,2021-03-29,0,1179610
DOM,2021-03-30,0,1179610
DOM,2021-03-31,0,1179610
DOM,2021-04-01,0,1179610
DOM,2021-04-02,0,1179610
DOM,2021-04-03,1080,1180690
DOM,2021-04-04,0,1180690
DOM,2021-04-05,0,1180690
DOM,2021-04-06,0,1180690
DOM,2021-04-07,0,1180690
DOM,2021-04-08,0,1180690
DOM,2021-04-09,0,1180690
DOM,2021-04-10,0,1180690
DOM,2021-04-11,0,1180690
DOM,2021-04-12,0,1180690
DOM,2021-04-13,0,1180690
DOM,2021-04-14,0,1180690
DOM,2021-04-15,0,1180690
DOM,2021-04-16,0,1180690
DOM,2021-04-17,0,1180690
DOM,2021-04-18,0,1180690
DOM,2021-04-19,0,1180690
DOM,2021-04-20,0,1180690
DOM,2021-04-21,0,1180690
DOM,2021-04-22,0,1180690
DOM,2021-04-23,0,1180690
DOM,2021-04-24,0,1180690
DOM,2021-04-25,2967,1183657
DOM,2021-04-26,0,1183657
DOM,2021-04-27,0,1183657
DOM,2021-04-28,2749,1186406
DOM,2021-04-29,0,1186406
DOM,2021-04-30,0,1186406
DOM,2021-05-01,4311,1190717
DOM,2021-05-02,0,1190717
DOM,2021-05-03,0,1190717
DOM,2021-05-04,0,1190717
DOM,2021-05-05,0,1190717
DOM,2021-05-06,0,1190717
DOM,2021-05-07,0,1190717
DOM,2021-05-08,0,1190717
DOM,2021-05-09,0,1190717
DOM,2021-05-10,0,1190717
DOM,2021-05-11,4194,1194911
DOM,2021-05-12,0,1194911
DOM,2021-05-13,0,1194911
DOM,2021-05-14,0,1194911
DOM,2021-05-15,0,1194911
DOM,2021-05-16,0,1194911
DOM,2021-05-17,0,1194911
DOM,2021-05-18,0,1194911
DOM,2021-05-19,0,1194911
DOM,2021-05-20,0,1194911
DOM,2021-05-21,0,1194911
DOM,2021-05-22,0,1194911
DOM,2021-05-23,5096,1200007
DOM,2021-05-24,3159,1203166
DOM,2021-05-25,0,1203166
DOM,2021-05-26,0,1203166
DOM,2021-05-27,0,1203166
DOM,2021-05-28,0,1203166
DOM,2021-05-29,0,1203166
DOM,2021-05-30,0,1203166
DOM,2021-05-31,0,1203166
DOM,2021-06-01,0,1203166
DOM,2021-06-02,0,1203166
DOM,2021-06-03,0,1203166
DOM,2021-06-04,0,1203166
DOM,2021-06-05,0,1203166
DOM,2021-06-06,0,1203166
DOM,2021-06-07,4594,1207760
DOM,2021-06-08,0,1207760
DOM,2021-06-09,0,1207760
DOM,2021-06-10,0,1207760
DOM,2021-06-11,0,1207760
DOM,2021-06-12,0,1207760
DOM,2021-06-13,4193,1211953
DOM,2021-06-14,5392,1217345
DOM,2021-06-15,0,1217345
DOM,2021-06-16,0,1217345
DOM,2021-06-17,0,1217345
DOM,2021-06-18,0,1217345
DOM,2021-06-19,0,1217345
DOM,2021-06-20,0,1217345
DOM,2021-06-21,0,1217345
DOM,2021-06-22,0,1217345
DOM,2021-06-23,0,1217345
DOM,2021-06-24,0,1217345
DOM,2021-06-25,0,1217345
ECU,2020-03-18,0,0
ECU,2020-03-19,192,192
ECU,2020-03-20,287,479
ECU,2020-03-21,222,701
ECU,2020-03-22,480,1181
ECU,2020-03-23,411,1592
ECU,2020-03-24,235,1827
ECU,2020-03-25,291,2118
ECU,2020-03-26,527,2645
ECU,2020-03-27,443,3088
ECU,2020-03-28,367,3455
ECU,2020-03-29,188,3643
ECU,2020-03-30,96,3739
ECU,2020-03-31,609,4348
ECU,2020-04-01,763,5111
ECU,2020-04-02,711,5822
ECU,2020-04-03,354,6176
ECU,2020-04-04,178,6354
ECU,2020-04-05,415,6769
ECU,2020-04-06,341,7110
ECU,2020-04-07,361,7471
ECU,2020-04-08,707,8178
ECU,2020-04-09,981,9159
ECU,2020-04-10,4018,13177
ECU,2020-04-11,544,13721
ECU,2020-04-12,383,14104
ECU,2020-04-13,242,14346
ECU,2020-04-14,272,14618
ECU,2020-04-15,516,15134
ECU,2020-04-16,523,15657
ECU,2020-04-17,388,16045
ECU,2020-04-18,988,17033
ECU,2020-04-19,920,17953
ECU,2020-04-20,1427,19380
ECU,2020-04-21,620,20000
ECU,2020-04-22,1127,21127
ECU,2020-04-23,1776,22903
ECU,2020-04-24,0,22903
ECU,2020-04-25,0,22903
ECU,2020-04-26,0,22903
ECU,2020-04-27,0,22903
ECU,2020-04-28,1326,24229
ECU,2020-04-29,1224,25453
ECU,2020-04-30,663,26116
ECU,2020-05-01,2714,28830
ECU,2020-05-02,1863,30693
ECU,2020-05-03,4803,35496
ECU,2020-05-04,2533,38029
ECU,2020-05-05,0,38029
ECU,2020-05-06,0,38029
ECU,2020-05-07,1503,39532
ECU,2020-05-08,-3743,35789
ECU,2020-05-09,871,36660
ECU,2020-05-10,1814,38474
ECU,2020-05-11,-1377,37097
ECU,2020-05-12,2250,39347
ECU,2020-05-13,97,39444
ECU,2020-05-14,64,39508
ECU,2020-05-15,3532,43040
ECU,2020-05-16,2139,45179
ECU,2020-05-17,1375,46554
ECU,2020-05-18,1317,47871
ECU,2020-05-19,1101,48972
ECU,2020-05-20,1571,50543
ECU,2020-05-21,1742,52285
ECU,2020-05-22,2409,54694
ECU,2020-05-23,1161,55855
ECU,2020-05-24,1231,57086
ECU,2020-05-25,2268,59354
ECU,2020-05-26,582,59936
ECU,2020-05-27,1583,61519
ECU,2020-05-28,779,62298
ECU,2020-05-29,579,62877
ECU,2020-05-30,513,63390
ECU,2020-05-31,757,64147
ECU,2020-06-01,2434,66581
ECU,2020-06-02,1347,67928
ECU,2020-06-03,1959,69887
ECU,2020-06-04,1415,71302
ECU,2020-06-05,2136,73438
ECU,2020-06-06,844,74282
ECU,2020-06-07,1253,75535
ECU,2020-06-08,420,75955
ECU,2020-06-09,1483,77438
ECU,2020-06-10,1121,78559
ECU,2020-06-11,2192,80751
ECU,2020-06-12,1969,82720
ECU,2020-06-13,1385,84105
ECU,2020-06-14,896,85001
ECU,2020-06-15,1259,86260
ECU,2020-06-16,1863,88123
ECU,2020-06-17,1262,89385
ECU,2020-06-18,1470,90855
ECU,2020-06-19,1879,92734
ECU,2020-06-20,1466,94200
ECU,2020-06-21,1227,95427
ECU,2020-06-22,488,95915
ECU,2020-06-23,2099,98014
ECU,2020-06-24,1717,99731
ECU,2020-06-25,1904,101635
ECU,2020-06-26,1995,103630
ECU,2020-06-27,1468,105098
ECU,2020-06-28,1584,106682
ECU,2020-06-29,1322,108004
ECU,2020-06-30,2065,110069
ECU,2020-07-01,2693,112762
ECU,2020-07-02,2743,115505
ECU,2020-07-03,2285,117790
ECU,2020-07-04,2104,119894
ECU,2020-07-05,999,120893
ECU,2020-07-06,965,121858
ECU,2020-07-07,2126,123984
ECU,2020-07-08,2397,126381
ECU,2020-07-09,1985,128366
ECU,2020-07-10,1604,129970
ECU,2020-07-11,2608,132578
ECU,2020-07-12,1852,134430
ECU,2020-07-13,1331,135761
ECU,2020-07-14,2388,138149
ECU,2020-07-15,2217,140366
ECU,2020-07-16,2786,143152
ECU,2020-07-17,2368,145520
ECU,2020-07-18,2087,147607
ECU,2020-07-19,1702,149309
ECU,2020-07-20,1618,150927
ECU,2020-07-21,3384,154311
ECU,2020-07-22,2291,156602
ECU,2020-07-23,2155,158757
ECU,2020-07-24,2114,160871
ECU,2020-07-25,2070,162941
ECU,2020-07-26,1823,164764
ECU,2020-07-27,1126,165890
ECU,2020-07-28,3364,169254
ECU,2020-07-29,2113,171367
ECU,2020-07-30,2885,174252
ECU,2020-07-31,2501,176753
ECU,2020-08-01,2451,179204
ECU,2020-08-02,878,180082
ECU,2020-08-03,1413,181495
ECU,2020-08-04,2095,183590
ECU,2020-08-05,2156,185746
ECU,2020-08-06,3762,189508
ECU,2020-08-07,3508,193016
ECU,2020-08-08,4537,197553
ECU,2020-08-09,2335,199888
ECU,2020-08-10,635,200523
ECU,2020-08-11,2172,202695
ECU,2020-08-12,3656,206351
ECU,2020-08-13,3285,209636
ECU,2020-08-14,2997,212633
ECU,2020-08-15,3689,216322
ECU,2020-08-16,2679,219001
ECU,2020-08-17,993,219994
ECU,2020-08-18,3203,223197
ECU,2020-08-19,3845,227042
ECU,2020-08-20,3518,230560
ECU,2020-08-21,2757,233317
ECU,2020-08-22,1608,234925
ECU,2020-08-23,2348,237273
ECU,2020-08-24,1323,238596
ECU,2020-08-25,2546,241142
ECU,2020-08-26,3469,244611
ECU,2020-08-27,2080,246691
ECU,2020-08-28,2444,249135
ECU,2020-08-29,2236,251371
ECU,2020-08-30,2054,253425
ECU,2020-08-31,627,254052
ECU,2020-09-01,1520,255572
ECU,2020-09-02,2828,258400
ECU,2020-09-03,2399,260799
ECU,2020-09-04,2352,263151
ECU,2020-09-05,2626,265777
ECU,2020-09-06,2363,268140
ECU,2020-09-07,749,268889
ECU,2020-09-08,1511,270400
ECU,2020-09-09,3698,274098
ECU,2020-09-10,2981,277079
ECU,2020-09-11,4836,281915
ECU,2020-09-12,4140,286055
ECU,2020-09-13,3432,289487
ECU,2020-09-14,1046,290533
ECU,2020-09-15,2013,292546
ECU,2020-09-16,5210,297756
ECU,2020-09-17,6330,304086
ECU,2020-09-18,4648,308734
ECU,2020-09-19,6664,315398
ECU,2020-09-20,3440,318838
ECU,2020-09-21,729,319567
ECU,2020-09-22,2535,322102
ECU,2020-09-23,6145,328247
ECU,2020-09-24,4339,332586
ECU,2020-09-25,4397,336983
ECU,2020-09-26,5958,342941
ECU,2020-09-27,2716,345657
ECU,2020-09-28,723,346380
ECU,2020-09-29,3380,349760
ECU,2020-09-30,5317,355077
ECU,2020-10-01,5085,360162
ECU,2020-10-02,4543,364705
ECU,2020-10-03,3268,367973
ECU,2020-10-04,2461,370434
ECU,2020-10-05,1020,371454
ECU,2020-10-06,2576,374030
ECU,2020-10-07,5215,379245
ECU,2020-10-08,4780,384025
ECU,2020-10-09,3768,387793
ECU,2020-10-10,5946,393739
ECU,2020-10-11,1041,394780
ECU,2020-10-12,1001,395781
ECU,2020-10-13,2780,398561
ECU,2020-10-14,4493,403054
ECU,2020-10-15,5167,408221
ECU,2020-10-16,4556,412777
ECU,2020-10-17,2900,415677
ECU,2020-10-18,4357,420034
ECU,2020-10-19,566,420600
ECU,2020-10-20,2131,422731
ECU,2020-10-21,6148,428879
ECU,2020-10-22,4673,433552
ECU,2020-10-23,9421,442973
ECU,2020-10-24,7363,450336
ECU,2020-10-25,10124,460460
ECU,2020-10-26,1421,461881
ECU,2020-10-27,4557,466438
ECU,2020-10-28,6215,472653
ECU,2020-10-29,6957,479610
ECU,2020-10-30,3446,483056
ECU,2020-10-31,5435,488491
ECU,2020-11-01,3751,492242
ECU,2020-11-02,1328,493570
ECU,2020-11-03,1820,495390
ECU,2020-11-04,5308,500698
ECU,2020-11-05,2675,503373
ECU,2020-11-06,4363,507736
ECU,2020-11-07,4104,511840
ECU,2020-11-08,6742,518582
ECU,2020-11-09,1556,520138
ECU,2020-11-10,1950,522088
ECU,2020-11-11,4173,526261
ECU,2020-11-12,3401,529662
ECU,2020-11-13,4586,534248
ECU,2020-11-14,4385,538633
ECU,2020-11-15,3145,541778
ECU,2020-11-16,1376,543154
ECU,2020-11-17,2026,545180
ECU,2020-11-18,4863,550043
ECU,2020-11-19,5020,555063
ECU,2020-11-20,3702,558765
ECU,2020-11-21,4985,563750
ECU,2020-11-22,6437,570187
ECU,2020-11-23,2049,572236
ECU,2020-11-24,2700,574936
ECU,2020-11-25,3423,578359
ECU,2020-11-26,5559,583918
ECU,2020-11-27,5366,589284
ECU,2020-11-28,6588,595872
ECU,2020-11-29,5302,601174
ECU,2020-11-30,2927,604101
ECU,2020-12-01,4769,608870
ECU,2020-12-02,4438,613308
ECU,2020-12-03,3805,617113
ECU,2020-12-04,4190,621303
ECU,2020-12-05,3507,624810
ECU,2020-12-06,3325,628135
ECU,2020-12-07,730,628865
ECU,2020-12-08,1526,630391
ECU,2020-12-09,2314,632705
ECU,2020-12-10,4975,637680
ECU,2020-12-11,1782,639462
ECU,2020-12-12,3124,642586
ECU,2020-12-13,3112,645698
ECU,2020-12-14,569,646267
ECU,2020-12-15,994,647261
ECU,2020-12-16,7098,654359
ECU,2020-12-17,3314,657673
ECU,2020-12-18,3089,660762
ECU,2020-12-19,5129,665891
ECU,2020-12-20,2194,668085
ECU,2020-12-21,606,668691
ECU,2020-12-22,469,669160
ECU,2020-12-23,3287,672447
ECU,2020-12-24,4580,677027
ECU,2020-12-25,2973,680000
ECU,2020-12-26,3041,683041
ECU,2020-12-27,941,683982
ECU,2020-12-28,1590,685572
ECU,2020-12-29,2083,687655
ECU,2020-12-30,5091,692746
ECU,2020-12-31,2697,695443
ECU,2021-01-01,4229,699672
ECU,2021-01-02,4311,703983
ECU,2021-01-03,962,704945
ECU,2021-01-04,1637,706582
ECU,2021-01-05,0,706582
ECU,2021-01-06,0,706582
ECU,2021-01-07,0,706582
ECU,2021-01-08,0,706582
ECU,2021-01-09,3999,710581
ECU,2021-01-10,2318,712899
ECU,2021-01-11,1524,714423
ECU,2021-01-12,2961,717384
ECU,2021-01-13,5770,723154
ECU,2021-01-14,6113,729267
ECU,2021-01-15,3339,732606
ECU,2021-01-16,11403,744009
ECU,2021-01-17,2612,746621
ECU,2021-01-18,675,747296
ECU,2021-01-19,3116,750412
ECU,2021-01-20,5889,756301
ECU,2021-01-21,6937,763238
ECU,2021-01-22,3902,767140
ECU,2021-01-23,4061,771201
ECU,2021-01-24,9412,780613
ECU,2021-01-25,1193,781806
ECU,2021-01-26,2003,783809
ECU,2021-01-27,4644,788453
ECU,2021-01-28,9590,798043
ECU,2021-01-29,2641,800684
ECU,2021-01-30,12181,812865
ECU,2021-01-31,3570,816435
ECU,2021-02-01,887,817322
ECU,2021-02-02,1470,818792
ECU,2021-02-03,4407,823199
ECU,2021-02-04,3007,826206
ECU,2021-02-05,5750,831956
ECU,2021-02-06,5495,837451
ECU,2021-02-07,4025,841476
ECU,2021-02-08,961,842437
ECU,2021-02-09,4139,846576
ECU,2021-02-10,1370,847946
ECU,2021-02-11,8526,856472
ECU,2021-02-12,4895,861367
ECU,2021-02-13,7085,868452
ECU,2021-02-14,5741,874193
ECU,2021-02-15,1447,875640
ECU,2021-02-16,1992,877632
ECU,2021-02-17,820,878452
ECU,2021-02-18,4922,883374
ECU,2021-02-19,4508,887882
ECU,2021-02-20,6697,894579
ECU,2021-02-21,5451,900030
ECU,2021-02-22,1314,901344
ECU,2021-02-23,2301,903645
ECU,2021-02-24,8617,912262
ECU,2021-02-25,6800,919062
ECU,2021-02-26,4734,923796
ECU,2021-02-27,6431,930227
ECU,2021-02-28,6319,936546
ECU,2021-03-01,1127,937673
ECU,2021-03-02,2062,939735
ECU,2021-03-03,9044,948779
ECU,2021-03-04,1182,949961
ECU,2021-03-05,4674,954635
ECU,2021-03-06,6500,961135
ECU,2021-03-07,4795,965930
ECU,2021-03-08,345,966275
ECU,2021-03-09,2151,968426
ECU,2021-03-10,5611,974037
ECU,2021-03-11,4152,978189
ECU,2021-03-12,4588,982777
ECU,2021-03-13,5115,987892
ECU,2021-03-14,4866,992758
ECU,2021-03-15,1043,993801
ECU,2021-03-16,1776,995577
ECU,2021-03-17,8671,1004248
ECU,2021-03-18,6044,1010292
ECU,2021-03-19,7381,1017673
ECU,2021-03-20,3897,1021570
ECU,2021-03-21,5744,1027314
ECU,2021-03-22,1009,1028323
ECU,2021-03-23,2325,1030648
ECU,2021-03-24,8040,1038688
ECU,2021-03-25,5023,1043711
ECU,2021-03-26,5344,1049055
ECU,2021-03-27,3375,1052430
ECU,2021-03-28,5208,1057638
ECU,2021-03-29,2882,1060520
ECU,2021-03-30,4683,1065203
ECU,2021-03-31,4161,1069364
ECU,2021-04-01,4629,1073993
ECU,2021-04-02,5018,1079011
ECU,2021-04-03,3353,1082364
ECU,2021-04-04,6296,1088660
ECU,2021-04-05,3314,1091974
ECU,2021-04-06,2384,1094358
ECU,2021-04-07,5045,1099403
ECU,2021-04-08,5661,1105064
ECU,2021-04-09,3112,1108176
ECU,2021-04-10,5575,1113751
ECU,2021-04-11,5376,1119127
ECU,2021-04-12,989,1120116
ECU,2021-04-13,1428,1121544
ECU,2021-04-14,7964,1129508
ECU,2021-04-15,11342,1140850
ECU,2021-04-16,1441,1142291
ECU,2021-04-17,5743,1148034
ECU,2021-04-18,6053,1154087
ECU,2021-04-19,53,1154140
ECU,2021-04-20,2080,1156220
ECU,2021-04-21,4086,1160306
ECU,2021-04-22,6607,1166913
ECU,2021-04-23,13171,1180084
ECU,2021-04-24,3508,1183592
ECU,2021-04-25,1663,1185255
ECU,2021-04-26,4208,1189463
ECU,2021-04-27,1714,1191177
ECU,2021-04-28,6377,1197554
ECU,2021-04-29,7417,1204971
ECU,2021-04-30,2662,1207633
ECU,2021-05-01,7246,1214879
ECU,2021-05-02,5810,1220689
ECU,2021-05-03,2452,1223141
ECU,2021-05-04,10781,1233922
ECU,2021-05-05,6543,1240465
ECU,2021-05-06,7587,1248052
ECU,2021-05-07,4526,1252578
ECU,2021-05-08,7299,1259877
ECU,2021-05-09,4287,1264164
ECU,2021-05-10,4282,1268446
ECU,2021-05-11,1600,1270046
ECU,2021-05-12,6592,1276638
ECU,2021-05-13,3901,1280539
ECU,2021-05-14,3861,1284400
ECU,2021-05-15,8233,1292633
ECU,2021-05-16,2247,1294880
ECU,2021-05-17,2451,1297331
ECU,2021-05-18,2707,1300038
ECU,2021-05-19,5359,1305397
ECU,2021-05-20,6060,1311457
ECU,2021-05-21,5009,1316466
ECU,2021-05-22,4307,1320773
ECU,2021-05-23,3961,1324734
ECU,2021-05-24,1046,1325780
ECU,2021-05-25,2410,1328190
ECU,2021-05-26,4257,1332447
ECU,2021-05-27,3571,1336018
ECU,2021-05-28,3324,1339342
ECU,2021-05-29,5956,1345298
ECU,2021-05-30,3662,1348960
ECU,2021-05-31,1083,1350043
ECU,2021-06-01,4168,1354211
ECU,2021-06-02,4643,1358854
ECU,2021-06-03,3931,1362785
ECU,2021-06-04,3865,1366650
ECU,2021-06-05,2573,1369223
ECU,2021-06-06,3692,1372915
ECU,2021-06-07,2080,1374995
ECU,2021-06-08,1385,1376380
ECU,2021-06-09,3441,1379821
